<<<<<<< HEAD
review_name,review_type,passenger_name,review_date,review_text,rating_value,textblob_label,vader_label,keyword_label,hybrid_sentiment,review_classification
Montego Bay,airport,Thomas Loree,2024-01-09,Slow slow Some of the laziest airport workers I have ever experienced Hot and humid Packed us into the jet ramp to await boarding Unheard of,1.0,Positive,Negative,Neutral,ManualCheck,ManualCheck
Montego Bay,airport,J Chris,2023-08-28,What an absolute joke of an airport Young people working there are disrespectful and absolutely clueless in regards in what needs to be done Upon arrival we saw families with young children who had been queuing upwards of  hours Jamaican culture as a whole is one of laziness and nothing better typified that than the carefree do as little work as possible by their immigration staff After asking constantly where we should go I decided to open up the self scan passport queue and help the additional passengers reach through immigration as the staff their refuse to do so unless you make commotion  as I did If youre lucky enough to have a good experience going through this airport youd certainly be in the minority My advice is avoid this airport altogether and go to an island where you will be shown respect like Bermuda or St Lucia Will not be returning ever again,1.0,Positive,Positive,Neutral,Positive,Positive
Montego Bay,airport,Delroy Wilson,2023-08-22,The luggage team was absolutely incompetent and delusional they are so laid back it is ridiculous They really do make Jamaica look bad and unintelligent,1.0,Negative,Negative,Negative,Negative,Negative
Montego Bay,airport,T Bayne,2023-06-25,Customs is a mess Airport can be a  minute walk between terminals with few walking escalators working Employee was screaming that everyone must go through customs I dont care if you have connecting flights Made me rebook to a later flight and then I still got to original gate and could have boarded but they forced my ticket to be changed Avoid this airport at all costs,2.0,Neutral,Negative,Neutral,Neutral,Neutral
Montego Bay,airport,K Phaneuf,2023-04-03,We got to the airport around  am for a flight at  The place was so chaotic so many people standing in line that we were in an overflow area There were  kiosks for our airline with only  employees working Eventually they added a rd person but that was only when we were near the front of the line and there was still a lot of people behind us So unorganized We were told to stand in the overflow area and wait by one person then another employee came and told us to move to the other line There were quite a few people that were ahead of us but we did what we were told Then another person came and told us to move back to where we were Needless to say there were a lot of angry people that were ahead of us Just total chaos We ended up waiting for more than  hours to get through so not a lot of time to shop in duty free and we didnt have time to eat anything It would have went a lot faster if they had just had enough employees at the desks So frustrating We were told its like that every weekend,2.0,Neutral,Negative,Neutral,Neutral,Neutral
Montego Bay,airport,E Girter,2023-03-26,Ive been to Jamaica  times over the years This last trip through Sangster Airport was the worst Ive ever experienced at any airport anywhere in the world in over  years of air travel The utter lack of organizational skills the bedlam the sheer chaos produce nothing but frustration and anger for visitors The hallmark of Sangster is abusive disregard for arriving passengers who actually have had to pay for service fees slapped on to ticket prices We felt mistreated  far from welcomed and we will never return to Jamaica as a result,1.0,Neutral,Negative,Neutral,Neutral,Neutral
Montego Bay,airport,Frances Leontiadid,2023-03-19,The most disorganized and bureaucratic airport I have ever seen I have been there a few years ago but things have changed First we had to line up for an hour to go through the computer kiosk then  other line ups to see different custom officers who asked the same questions on the computer printout Total  hours later to get out of the airport It seems like they have layers of bureaucracy to keep people employed,2.0,Neutral,Positive,Neutral,Neutral,Neutral
Monterey Regional,airport,4 reviewsR Anderson,2019-05-01,The biggest plus for Monterey Airport is its size This is probably the smallest airport I have ever seen What that means is fast airport screening Curb to your gate including clearing security is less than five minutes Got it Less than Five Minutes On the negative side the airlines treat the airport as a stepchild Until recently United used to fly its throwaway planes here for the Pebble Beach class masses This is slightly unusual as there are a hell of a lot of big wigs from Fortune  coming in for Golf and right now the Centennial celebration at Pebble Beach Up until this month nearly every airplane you flew on was sketchy dodgy a throw away plane from once upon a time long long time ago That is the class of airplanes coming in and out of here Not very good The Airline personnel on more than a few occasions were nowhere to be found Just not there And you look around and it looks like a ghost town in there Really  no body there The OnTime in bound and out bound is about  lets just say  add  to  hours to your scheduled departure or arrival Its very obvious Monterey Airport is not a priority for the major airlines My guess is that they are thinking if you really are a Big Wig then you really shouldnt be flying commercial Fly your own Jet The services at terminal itself is  well  lets just say  it looks like an th grader set up a Lemonade Stand There is one gift shop Next door is a  Eleven type of place with hand made signs all over and evidence that its a one person operation There is basically two terminals You go left or you go right from the scan stations And both of these terminals are very dark What fluorescent lighting there is here does not add to the mood of it being very dark It sports a couple of dated TVs hanging way too close to the roof Its a little strange  the terminals It could definitely use some better Feng Shui Some art perhaps Something to make it seem more human than Here is a terminal you wanted one here it is Its up to code They have lights The restaurant upstairs looks like it could use a renovation Its furniture and carpet look very s Id put money on it that the furniture and carpet is at least a few decades old Definitely not new Its important to note it is not inside the gate but outside it The parking here for a small airport is pretty steep About   day long term     day Short term Yes that is steep For a tiny airport flying with the average one flight per hour This airport definitely could use some sponsor subsidizing Bring in some of the Golf companies Advertise it as their lounge Why not Thats how all the majors work Sponsorship Make this thing look a charming cozy Tiger Woods world class than midwest airport hick woods class Clearly the airport has some negatives Usually at nice airports you want to arrive early and spend some time in there because its such a joy This is not one of those Airports You want to be here only to leave Why am I giving it  Stars Its tiny and convenient And if it ever were updated with better airplanes and facilities it would get  Stars easily,7.0,Positive,Positive,Neutral,Positive,Positive
Monterrey,airport,David Jones,2022-12-03,The smoke detectors all have low batteries and keep chirping The announcements are loud and never ending The ambiance is like that of a prison but even less nice In short I would never return,5.0,Positive,Positive,Neutral,Positive,Positive
Monterrey,airport,S Challino,2019-05-20,Staff very unfriendly Not willing to help United Airlines policies assume all passengers must have a credit debit card staff doesnt take cash a form of payment Staff doesnt approach customers friendly to help find alternatives United Airlines staff doesnt help passengers to do the check in process Again the personal expectation is that ALL passengers know how about technology Age or social status might be an issue regarding use of electronic devices,4.0,Neutral,Positive,Positive,Positive,Positive
Montevideo,airport,Felipe Mujica,2020-04-06,The airport is really compact so the distance to walk between the gate and the curb is small The departure and arrival processes are really fast On the other hand because The Carrasco Airport has a small Terminal the commercial and service options are really limited and there are just a few options to eating drinking or shopping The immigration and emigration services are efficient There is an electronic system to verify passport egate that makes really agile the process of documentation verification The Security area xray needs better attendance When I was passing by the Security inspection Xray there was one senior couple slowing the only one row available The security officers did nothing neither helping the senior couple neither opening an extra row and xray equipment The baggage claim works well and is efficient In this travel time I had one normal luggage plus one special sport equipment bicycle that arrived to the baggage claim area earlier than me The WiFi is good when you find an antenna to connect but you will need to search the signal that is not available in all the spaces The signal is better on the second floor checking area but it did not works well on the ground arrival and curb so if you need the signal to send messages chat in WhatsApp or call Uber or taxi it will be difficult,8.0,Neutral,Positive,Neutral,Neutral,Neutral
Montevideo,airport,Juan Hernandez,2019-06-12,Very good Clean minimalistic and very nice Its quite a small airport so its impossible to get lost very well constructed and new The only drawback is the duty free very little choice and what there is is expensive,8.0,Positive,Positive,Positive,Positive,Positive
Montevideo,airport,M Robinson,2016-09-21,Sitting and overlooking the abandoned runway at Carrasco International in Montevideo waiting for the mysterious fog to disappear makes you imagine what the world will be like without people The airport closed due to fog and to help with the delay there will be a strike in the fog that got few passengers stranded and roaming this modern but today useless building However the lights are glistering bright on the far side of the runway and you cant help think that South American mentality is taken much further in Uruguay than the rest of the continent I wish I could upload my photo of the massive visible concrete slabs and the runway lights chasing away airplanes completely shying away from their function I think you can even see the new Pearol football stadium they recently completed in the distance and luckily it doesnt snow in Uruguay,1.0,Neutral,Positive,Negative,ManualCheck,ManualCheck
Montevideo,airport,1 reviewsNicolai Simonsen,2016-03-12,I have been in this airport many times over the last three years and it is by far the best airport I have experienced in Latin America It is clean and new and easy to get through with no long queues only a little when waiting in immigration after transatlantic flights Everything is very open and there is many different things to buy in taxfree,10.0,Positive,Positive,Positive,Positive,Positive
Montevideo,airport,2 reviewsE Simeone,2015-08-10,If you fly Premium classes and get off the plane first you will be lucky enough not to queue too long with immigration and passport control which is not too unpleasant They seem to be friendly Then directed to customs but through the Duty Free Shop which is the cheapest in SA you can buy up to  US dollars of alcohol bubblies and wines and beers and  liters of white spirits Customs are nice but tough Do not change any cash inside the international no zone area the exchange shop who are expensive with high commission will give you vile rates There are cash dispensers outside Taxi service to town at one price only but expensive though Do not take any taxi just airport ones that are of a beige colour Check in facilites are good Very few international airlines fly to Montevideo Security is vile and long queues done by a division of the air forces who are rude and not at all polite Immigration on you way out are rude and unfriendly Then again lounges after security and after Duty free yet again convenient prices you will find the lounge just the one for all F and C classes ok though Lovely little airport,8.0,Neutral,Positive,Neutral,Neutral,Neutral
Montevideo,airport,Ch Jordan,2014-08-15,Very new very clean lots of natural light Easy and fast arrivals process Departure area spacious,10.0,Positive,Positive,Positive,Positive,Positive
Montevideo,airport,J Tydeman,2014-01-14,Flew in and out of here on flights to and from Sao Paulo A striking modern terminal with reasonable facilities Very pleasant,9.0,Positive,Positive,Neutral,Positive,Positive
Montevideo,airport,Enrique Simeone,2013-07-15,Brilliant Airport  new clean clear spacious Shame so few airlines do fly into MVD,8.0,Positive,Positive,Positive,Positive,Positive
Montevideo,airport,Enrique Simeone,2013-01-10,Spacious clean well located well serviced bright naturally illuminated airport Large halls with folk articles shops and chemist money exchange bureau and wrapping baggage service A breeze Fine areas for check in and spotless lavatories Once checked in fast track to security and immigrations available Smiley faces all over the airport Excellent Duty free shop Very good VIP lounge,10.0,Positive,Positive,Positive,Positive,Positive
Montevideo,airport,Antonio Ricarte,2012-04-24,Landing in Carrasco is a nice experience if the plane approaches the tarmac overflying the nice beaches and architecture Immigration did not take more than a few minutes and luggage was efficiently delivered  it is necessary to go through a dutyfree in order to reach the hall where the conveyors are placed After customs the main lobby is very illuminated with natural light and spotlessly clean Taxis are abundant and comfortable and the airport is located about  minutes from downtown However some of the carhiring companies are not located in the terminal but there is an efficient shuttle service to their offices,9.0,Positive,Positive,Positive,Positive,Positive
Montgomery Regional,airport,Don Orlando,2015-04-22,Montgomery Regional Airport Dannelly Field has been completely modernized and is one of the most attractive small airports in the US Checkin in close to the curb and security is efficient Food and drink groundside and airside is basic Deplaning is easy and baggage claim is close to the street Parking is reasonably convenient unless you are travelling mid week It can be a longish walk to the terminal,9.0,Positive,Positive,Neutral,Positive,Positive
Montgomery Regional,airport,Fred Foulks,2005-04-07,Montgomery AL is currently renovating the terminal and will eventually have up to  Jet Ways once construction is completed They currently have  carriers serving the community,0.0,Neutral,Neutral,Neutral,Neutral,Neutral
Montpellier,airport,R Galoune,2022-11-09,Checkin for the flight was on time the reception by the staff was excellent confidential space The control is efficient and fast the boarding lounge comfortable,9.0,Positive,Positive,Positive,Positive,Positive
Montpellier,airport,E Lasarti,2022-05-24,Small airport clean and easy to navigate The airport is very basic no major queues as there are no many flights Waiting area is clean not many places to recharge iPhoneiPad and laptop I was not expecting too much but at least a decent taxi experience When I arrived there were no taxis at all outside the airport I had to call a number that I accidentally found at the taxi rank  A taxi driver replied saying that he would have arrived in  minutes No one turned up After  minutes another random taxi showed up Bearing in mind the experience taxi drivers are totally unreliable I booked a taxi on my way back well in advance as my return flight was at am The taxi driver did not turned up  impossible to find other taxi drivers as no one was answering also the hotel reception could not find anyone and I missed the flight I travelled all around the world and I have never missed a flight in my life Its like this place is stuck in  Rent a car maybe the experience is better,6.0,Neutral,Negative,Positive,ManualCheck,ManualCheck
Montpellier,airport,40 reviewsH Rowe,2020-07-30,A small yet very convenient airport in the south of France From the plane to the exit takes no more than  min Signaling shopping etc is all fine given the size and role of the airport Its not the most modern airport but everything is well maintained Theres a convenient bus service to the city center,8.0,Positive,Positive,Neutral,Positive,Positive
Montpellier,airport,Sandra Williams,2019-10-28,We visited the Airport Restaurant Le Terrasse The rudeness was unbelievable We were ignored for over  mins while  tables who arrived after us were served before us When the waitress did arrive I ordered a carafe of wine in French She literally jumped down my throat to say she spoke no English and only spoke Spanish as an additional language Wow Such prejudice in the assumption that we would not speak French She had not listened to the fact that the initial order was in French As a Head teacher I raise my students with good manners and question those who have not taught so by their parent What the three waitresses do not understand is that they make themselves look bad Why do they want to carry themselves in such a negative way It takes energy to be rude It is less stressful to be polite They really made themselves look bad As we travel to the airport frequently I have a home in a France it would be good to see a change of attitude After all we are paying they are not doing us a favour,6.0,Neutral,Negative,Negative,Negative,Negative
Montpellier,airport,6 reviewsThomas Lemoigne,2017-08-01,MontpellierMditerrane Airport is a tiny but nice airport Facilities are clean some computer charging desks are available reasonable amount of seats can be found at the gates Shopping and eating options are according to the size of the airport The airside area also features a lovely terrasse taking advantage of the sun  drawbacks however  The terrasse does not offer a direct view on the movement area and  its the spot where all smokers endup Bagages delivery on arrival was a bit long especially for such a small airport Traffic right outside the terminal can be abot messy as the pickup  dropoff zone seems to be on the street so cars are jammed Wifi connection procedure should be simplified and streamlined,7.0,Positive,Positive,Positive,Positive,Positive
Montpellier,airport,P G Driscoll,2016-01-27,Better to arrive at than to depart from Baggage reclaim was quick and efficient and decent transport available shuttle bus and taxis Taxi to centre of Montpellier less than  Euros so not too bad as four shared the expense Departure was ok but with a Duty Free shop saving very little and just one snack bar the place is one not to be delayed in Fortunately we werent but the departure gates are designed poorly and there is confusion especially when the priority boarding is progressing I would welcome a ticket system where those first into the departure gate area are guaranteed to be the first to board the aircraft This would enable the latecomers to risk having their cases put into the hold and those with regulation size bags would be able to use the gauges and thus make boarding a little more civilised,7.0,Positive,Positive,Negative,Positive,Positive
Montpellier,airport,P Thompson,2011-07-04,There is a frequent direct bus from the city centre to the airport which only costs  euros and only takes  mins The building is large and modern and air conditioned inside We had no luggage to check in so went straight through security which was speedy We had  hrs to wait and I was dismayed to find the international departures area is very small with a single tiny coffee bar and one small shop selling duty free perfumes and local products Seating also very limited although thankfully the airport wasnt busy I dont think there are any air bridges so all departures mean walking down outside stairs onto the apron Nice if its sunny,4.0,Neutral,Positive,Neutral,Neutral,Neutral
Montpellier,airport,M Preston,2011-06-13,A very pleasant quiet airport no queues clean organised polite friendly staff and compact No fancy facilities just the basics but what there is in terms of a couple of shops a snack bar and so on are good A few minutes off the motorway and well signposted My only complaint is that the Wifi which some airports in France now offer free is charged at EUR hour but after  minutes use I was unable to reconnect Not really a big deal and there is a customer service number to call but I suspect that calling it from a mobile would have cost me more than the original EUR,5.0,Positive,Positive,Positive,Positive,Positive
Montréal,airport,I Kaiser,2025-04-03,People here need to learn how to do their job I got so much wrong information on where to go and about where my suitcase is that I ended up in the border control queue to leave the airport even tho I just had a connection flight Since I came from Colombia they saw me as suspicious and I had to go through SO many security controls that I missed my flight to Europe Throughout the whole process I got zero information on where to go and where my suitcase actually is which also made me loose a lot of time They also take ZERO resonsibility if you miss your flight Horrible experience was treated like a criminal Wifi would constantly disconnect,1.0,Negative,Negative,Negative,Negative,Negative
Montréal,airport,S Kanne,2025-02-20,I avoid MontrealTrudeau YUL at all costs In this case I had no choice Half of the movingwalkways and escalators do not work I had to hunt for a USB port to charge my phone I found six four of which did not work Personnel were generally unfriendly and not helpful The waitingareas are filthy I had to brush muffin crumbs off a table and chair The worst part was when I reported an unaccompanied bag securityconcern it was seemingly ignored,2.0,Negative,Negative,Positive,Negative,Negative
Montréal,airport,Robert Lindsay,2024-10-29,Had a layover at YUL montreal airport for  hours The gates to come to Edmonton wing was where we had to stay for this period The lounge area had decent chairs without arm rests that you could sleep on that was ok The amenities coffee shop Starbucks and Java U plus Urban food The price gouging for food is out of this world JAVA U  sub sandwich heated with ham and cheese The URBAN RESTAURANT We had a meal of smoked meat sandwich boring with fries and a burger and fries one coffee and ice tea  and the waiter expected a tip on top Mediocor warm fries and crappy sandwichs Absolute rip off and you get it all in full french only one person spoke in broken english This country is biligual The French want special treatment in Alberta and recognition of their language yet English people arent given the same considertions in Montreal Never gonna fly into YUL if i can avoid like the plague,2.0,Positive,Negative,Neutral,ManualCheck,ManualCheck
Montréal,airport,Lothar Weisshuhn,2024-10-15,We flew Air Canada Frankfurt to Montreal and final destination Quebec City When arriving at Montreal airport we tried to follow the In Transit signs but at one point we could no longer see them We asked an airport employee for directions and he gave us the wrong answer as did a second employeeWe had the feeling we bothered them After wasting  minutes we finally ended up at Security the second time here The overall impression of the airport is that its management is unable to handle the very heavy flow of passengers There are not enough places to sit as we saw passengers sitting on the floor Even the security staff appeared overwhelmed and stressed apart from the lack of English fluency No way to eat in a restaurant as there were waiting lines We have experienced at least a dozen or more airports and this was by far our worst experience We will avoid in future,3.0,Neutral,Negative,Neutral,Neutral,Neutral
Montréal,airport,N Keele,2024-10-13,It is dirty and nasty First stop was the bathroom after going trans pacific for  hours  The toilets all had poop streaks and water or urine seemed to cover every inch of the bathroom There was no toilet paper or bassinet and dirty sinks without hot water or soap  Imagine all the people in the airport who havent washed their hands The customs staff were smart mouths and wanted to strip search me because of my premium katmandoo adventure bag which apparently had marijuana concealed because its a katmadoo,2.0,Negative,Negative,Negative,Negative,Negative
Montréal,airport,S Douglass,2024-06-17,The airport is dirty and disorganized Westjet staff at this location were rude and not helpful I was returning to Canada from an international trip and had to remove my luggage because I was switching airlines My luggage could have been moved for me because it did not get re inspected I had to wait at a WestJet booth which was not open to allow the transfer I was not directed to a drop off line and got in with a crowd of new Canadians checking in and weighing multiple bags Staff knew I was just dropping off and refused to help me It was hard to find the drop off area because of signage I went through customs twice The waiting areas were dirty and crowded seats were comfortable and it was a nightmare Shopping areas looked ok but not many accessible from my gate area,3.0,Neutral,Negative,Neutral,Neutral,Neutral
Montréal,airport,8 reviewsBobby Giannakopoulos,2024-04-12,This airport has been going downhill since the last few years Many international flights as well as some new carriers came one of them went backrupt therefore theres not enough plane stands gates check in counters to accomodate them As a result theres often congestion on the roads around the terminal as well as a lack of transportation options Not to mention the endless waiting times to clear security checks point or immigration and customs inspections There use to be another airport in Montreal area Mirabel airport that was suitable to serve and accommodate the current demand Unfortunately this airport was closed to passenger flights and Dorval airport is a mess and unpleasant to take a flight or work there,2.0,Neutral,Negative,Neutral,Neutral,Neutral
Montréal,airport,Denise Read,2023-10-26,Arrived in Montreal  hours late from my original flight from London I was very worried I would miss my connecting flight to Ottawa I had to pass through customs and make my way through what seemed one end of the airport to another The signage was confusing and inadequate I tried to get directions and information from airport personnel I was brushed off almost every time I was given incorrect information which delayed my progress Some even told me they did not know where I could find a particular gate People were treated like cattle being moved along with no time to even give a word of explanation The moving conveyor belts were not working I had just come from Heathrow and although that airport is huge it is well organized and the signage is clear If I can avoid this airport I will Rude staff poor layout and signage are its characteristics,3.0,Neutral,Negative,Negative,Negative,Negative
Montréal,airport,Amber Riley,2023-10-17,We arrived here from Narita Japan for our connection flight to the US There was a long line for security and employees just wandering around The security staff werent just rude they were MEAN Screaming at people for absolutely no reason Told me to empty my pockets which contained my passport and boarding pass just to be screamed at down the line that I didnt have my boarding pass in hand even though prior to that I had to show it to  different people already I watched them scream at a Japanese man to remove his shoes even though he already did He was trying to explain that he already did and they just kept yelling at him Then we were in line for customs only  employee working it seemed The guy in front of us was upset because his connecting flight was boarding and they kept letting other people skip the line An employee was rude to him and told him they have to board  people you have time Not all flights board  people Ours was a very small plane and if his was as well he definitely missed his flight Then in the waiting area it was filthy the bathroom was disgusting I absolutely will be avoiding this airport at all costs going forward,2.0,Negative,Negative,Negative,Negative,Negative
Montréal,airport,Enzo de Marco,2023-09-06,The airport is filthy washrooms out of soap and paper towels bunch of morons changing gate number every two minutes sending travellers back and forth like yo yos Never ever again done with Air Canada and YUL airport,1.0,Negative,Positive,Neutral,ManualCheck,ManualCheck
Moscow Domodedovo,airport,S Oliver,2020-01-10,Newly refurbished airport an exhibition of antique cars etc  the money wrongly spent wrong priorities in my opinion On my arrival to Moscow via this airport I used a ladies bathroom and found it cramped poorly and cheaply refurbished smelling of sewage and no soap to use Not what you expect in a countrys capital international airport Newly refurbished Even worst experience departing from the same airport Most checkin kiosks not working Ok not a major problem I checked in using the desk Had to wait for my flight for about  nocturnal hours overall of which about  hours before I passed through departure gates I witnessed a female airport worker walking around the seats telling people to put their feet down as passengers not allowed to sleep on the seats or even lift your feet to relax them a bitchange posture She was trying to appear polite ie say good evening and please however still looking and acting like a teacher mentoring her underaged misbehaving pupils such are airport rules she said check it if you like How about introducing lounges like in many other airport across the world Or to teach airport staff some customer service skills at least Rude staff in EDIM LETIM cafe saw me coming over to check whats available and abruptly took display sample dishes I was interested in Asian soups away from the counter right in front of my nose no apologies no smile no offer of another type of meal nothing so I left Tried to use wifi on a British phone I registered as requested should have received a confirmation message but never did so was no wifi for me To conclude my review there were not enough seats at departure gates Unfortunately I will have to fly via Domodedovo again this summer as nonrefundable tickets already been bought but will try to avoid in the future,1.0,Neutral,Negative,Negative,Negative,Negative
Moscow Domodedovo,airport,Shaz Farid,2019-07-03,Please avoid this airport very rude staff and lack of mannerisms full of youngsters at the passport control and dont know how to treat tourists and they truly dont realise that they are the face of Russia and how important their job role is I will never ever fly to Moscow no even for a stopover and you all should do the same I travelled with a British passport and they almost tore my passport by doing some silly checks,1.0,Neutral,Neutral,Negative,Neutral,Neutral
Moscow Domodedovo,airport,6 reviewsE Petrov,2019-05-15,The airport itself is good but the design looks simply ok The airport is big it has old and new parts the new part looks better It has many checkin desks fast security check and very nice that they have priority security check and priority passport control Some nice business lounges and good duty free,7.0,Positive,Positive,Neutral,Positive,Positive
Moscow Domodedovo,airport,Ramesh Kumar,2019-05-02,Overall it was a bad experience Quite a breeze through the fancy terminal fast passport control and goodenough baggage check in counters But once you reach the departure area its the worst modern airport ever seen The airport staff was rude and did not allow anyone to sit anywhere in the already crowded place except the chairs Not good for those on delayed flights common in Russian winters Also this airport has the worst choice of shops and food court There are no fast food chains no good duty free except perfumes and alcohol and souvenirs and nothing else The AC was medium although it was a bit on the warmer side Even Vnukovo airport and Sheremetyevo airport Moscow is x better in all respects Overpricing is also a major issue An espresso was rarely found and when found in Shokoladnitsa branded coffee kiosk it was prized at  rubles higher than in Vnukovo  rubles Prices obviously subject to change Every other thing was certainly costlier as well,5.0,Negative,Negative,Negative,Negative,Negative
Moscow Domodedovo,airport,Azzaro Imo,2019-01-02,Probably the worst airport in Eastern Europe and the world Only huge fancy terminal building Inside  very congested and outrageously expensive Traveled through here twice in the winter and the summer I had to wait  days for my flight as there was no seat available for my destination so I had plenty of time to see what kind of lousy torture like facility it was Huge terminal with planty of space But the most shocking thing was that the Airport staff did not allow passengers to rest or sleep  they said it was rule set by Airport management Thousands of people transit here plus many delays on domestic destinations It looked like prison with Airport staff approaching passengers and waking them up every  minutes Even if people slept on the floor No matter who young old tourists Can you imagine this nonsense  hours a day The air conditioning system was terrible In the summer only departure checkin area was properly air conditioned While level   where passengers await their flight was like sauna Was very hot and suffocating The entrance area to the Terminal is very crowded and badly arranged I have never seen such an lousy planning Passport control takes long time Avoid this airport if you can Sheremetyevo Airport is much better and less crowded,1.0,Neutral,Negative,Negative,Negative,Negative
Moscow Domodedovo,airport,6 reviewsE Nikolai,2018-11-17,I cant say that Domodedovo is very good airport staff is ok good business lounges the standard Russian duty free Cosmetics and snacks I think it is nice because of business security check and passport control,7.0,Positive,Positive,Neutral,Positive,Positive
Moscow Domodedovo,airport,N Johnson,2018-09-25,I read some scary reviews here which made me leave for the airport more than  hours before my flight But after a very good journey on the excellent Aeroexpress train I have nothing to report DME is no Changi for sure but it is a completely average airport No big queues and from checkin to lounge it took me  minutes max The bulk of it spent with a slow passport officer who did not speak English and was confused by my dual nationality and me living on a third country But the rest of the security measures XRAY of all luggages on entry second check of boarding pass and passport are on pair with other specially Asian airports Granted this is a Sunday afternoon so things could get busier during the week But this is it  just an adequate airport Not one of the modern Shopping Centers you find these days but just a regular place to wait for your next flight Maybe the view from the lounge is different but I learned long ago to not leave home without my Priority Pass Contrary to some of the reviews here the airport does offer wifi and it does accept any international number Maybe this is one of the benefits of traveling after the WC,7.0,Neutral,Positive,Positive,Positive,Positive
Moscow Domodedovo,airport,9 reviewsAndre Bouzid,2018-01-15,Having arrived very late  at Domodedovo we wanted to leave ASAP The queues arent long at passport control but they do take forever to verify everything so we waited about  minutes at the desk Baggage arrived very quickly The arrivals hall can be a bit dodgy with all the illegal taxi drivers etc and the car park is a good m walk from the terminal you can imagine in Moscow at this time its  On departure everything is quite well signposted The security section is a mess with only two lanes open with lots of people and baggage Passport control again has very short queues but it takes forever to get through The Duty Free is ok but far from cheap There is WiFi if you have a Russian number but if you dont prepare to sit there bored There is Wifi just outside the S lounge on the top floor if you really need it but not next to the gates There isnt much seating but the airport wasnt too busy so it was ok Overall the airport is a bit of a struggle and I will look to travel to SVO in the future primarily due to location but its ok if you really need to take a flight from it,5.0,Positive,Positive,Neutral,Positive,Positive
Moscow Domodedovo,airport,S Atitarn,2017-12-06,The Immigrations process took the longest ever What a waste of time Fortunately we stood in front of the line Otherwise we wouldnt get to the Aeroexpress train in time All the staff should consider learning to speak English fluently since they have to deal with foreigners every day Some spoke to nonnative speakers of Russian and got upset when they didnt understand what they said This wasnt civilized,4.0,Positive,Negative,Neutral,ManualCheck,ManualCheck
Moscow Domodedovo,airport,Simon Rebis,2017-11-18,Most of the staff were very helpful and friendly icluding the border control officers Shopping is OK there and so are the seating options  at least in the lounge I visited using my priority pass However when I entered the airport I asked the security clerk whether my suitcases passed the check and are OK They were but he answered rudely in Russian  Njet njet njet Davaj  which means No no no move it I had done everything orderly so why must one be so rude and not even answer a simple question WIFI is available Unfortunately the activation code you have to get by SMS never arrived  but this is not necessarily the airports mistake All in all I like the airport,8.0,Positive,Negative,Positive,Positive,Positive
Moscow Sheremetyevo,airport,Rail Mukhutdinov,2021-06-18,Wait at Checkin lines are way too long  had to wait almost  hours Personnels are too slow and rude and not enough staff at the airport If you are exchangingbuying tickets or paying extra for whatever reason at the register  they are handwriting most information and takes so much time Navigations are not too clear even for Russian speaking people Improvements needed,1.0,Neutral,Negative,Negative,Negative,Negative
Moscow Sheremetyevo,airport,Steve Fisher,2020-03-19,Transfer from international to domestic flight and back last week My flight from London arrived into Terminal D and transferred to Terminal B for the domestic departure Efficient experience overall clear signage but some long walking distances from arrival to the shuttle train Terminal B has a nice interesting design and plenty of seats with chargers Nice selection of lounges for cardholders Overall recommended,8.0,Positive,Positive,Neutral,Positive,Positive
Moscow Sheremetyevo,airport,4 reviewsDilon Owen,2020-03-05,I flew into and out of Moscow Sheremetyevo Airport in December  for the first time and was quite impressed with arrivals and maybe a little less so with the departure process Arriving and clearing customs and security and getting bags was all pretty straight forward and easy enough and efficient Signage for me was great and easily navigated to the bag carousels and also found an ATM before exiting to take out some cash Plenty of food options once exiting and then I easily followed signs to the Aeroexpress train from the airport to Moscow Belorussky about a min walk through terminalI bought my train ticket online prior and scanned the barcode and all worked fineSo transport to and from the airport is easy on the way back I took a Yango ride and it pulled up easily right in front of terminal On the way departing security is pretty tight but to be expected you go through two screening stations and again check in pretty seamless except for the fact your Departure Terminal indicated on the board may not be the one you finally need to go to as I found out Ended up having a fairly decent walk from one terminal to another Once that finished then we headed to the aerobus as is common in Europe to be driven to the plane waited for about mins with open bus doors for late passengers in Moscow winterthen the drive started and instead of a couple of minutes it turned into about  minutes driving from one aide of the runway around the end and over to the opposite apron to the plane But for me all an adventure but just be prepared for a bit of a walk and maybe an extended bus ride Overall a nice clean airport that was very functional and not overly crowded when I went through and easily accessible and a good range of eateries and amenities,7.0,Positive,Positive,Positive,Positive,Positive
Moscow Sheremetyevo,airport,Adrian Dunne,2020-02-19,I had the unfortunate experience of transiting through this airport The passport control and security scanner issues caused us to miss our flight we were left to book our own overnight accommodation and flights home the next day We were careful to gather evidence and recently took the airline to the small claims court for the accommodation food  flights We won the case and were awarded  of expenses,1.0,Neutral,Positive,Neutral,Neutral,Neutral
Moscow Sheremetyevo,airport,B Irving,2020-02-04,We travel group had transit connection in Sheremetyevo on the way from Hanoi to Tel Aviv We tried to get through short connection gate  because our first flight was late We came to the security check gates huge crowd probably several flights were late All being late people really broke through to get a stamp with the security lady  to pass to screening  with screaming and pushing going on  it was chaos There was only one security lady and  screening machines against the crowd I do not recommend this airport for transit at least,2.0,Neutral,Negative,Neutral,Neutral,Neutral
